"행정구역별","산업별","항목","단위","2019 년","2020 년","2021 년","2022 년","2023 년",
"이동","수도, 하수 및 폐기물 처리, 원료 재생업","사업체수[개]","개","1","1","1","2","-",
"이동","수도, 하수 및 폐기물 처리, 원료 재생업","종사자수[명]","명","6","4","4","X","-",
"이동","건설업","사업체수[개]","개","37","70","67","70","34",
"이동","건설업","종사자수[명]","명","153","156","158","169","111",
"이동"," 도매 및 소매업","사업체수[개]","개","176","224","226","224","215",
"이동"," 도매 및 소매업","종사자수[명]","명","472","475","452","442","413",
"이동","운수 및 창고업","사업체수[개]","개","57","75","70","79","157",
"이동","운수 및 창고업","종사자수[명]","명","205","246","208","218","161",
"이동","숙박 및 음식점업","사업체수[개]","개","330","372","377","351","202",
"이동","숙박 및 음식점업","종사자수[명]","명","838","678","687","732","456",
"이동","정보통신업","사업체수[개]","개","2","10","12","12","13",
"이동","정보통신업","종사자수[명]","명","7","16","19","18","14",
"이동","금융 및 보험업","사업체수[개]","개","4","8","7","8","7",
"이동","금융 및 보험업","종사자수[명]","명","19","23","25","28","42",
"이동","부동산업","사업체수[개]","개","16","16","15","15","43",
"이동","부동산업","종사자수[명]","명","39","33","31","28","114",
"이동","전문,과학 및 기술 서비스업","사업체수[개]","개","4","11","11","15","33",
"이동","전문,과학 및 기술 서비스업","종사자수[명]","명","8","19","22","27","47",
"이동","사업시설관리, 사업지원 및 임대 서비스업","사업체수[개]","개","15","22","29","26","11",
"이동","사업시설관리, 사업지원 및 임대 서비스업","종사자수[명]","명","81","90","72","73","14",
"이동","공공행정,국방 및 사회보장행정","사업체수[개]","개","2","2","2","2","3",
"이동","공공행정,국방 및 사회보장행정","종사자수[명]","명","28","29","28","X","34",
"이동","교육서비스업","사업체수[개]","개","12","19","18","19","114",
"이동","교육서비스업","종사자수[명]","명","76","68","54","55","436",
"이동","보건업 및 사회복지 서비스업","사업체수[개]","개","22","18","21","21","44",
"이동","보건업 및 사회복지 서비스업","종사자수[명]","명","440","467","513","533","354",
"이동","예술,스포츠 및 여가관련 서비스업","사업체수[개]","개","41","36","30","28","44",
"이동","예술,스포츠 및 여가관련 서비스업","종사자수[명]","명","69","43","33","37","86",
"이동","협회 및 단체,수리 및 기타 개인서비스업","사업체수[개]","개","93","94","112","116","157",
"이동","협회 및 단체,수리 및 기타 개인서비스업","종사자수[명]","명","151","131","147","153","206",
"자은동","합계","사업체수[개]","개","713","962","1086","1075","770",
"자은동","합계","여성대표자사업체수[개]","개","352","475","499","491","426",
"자은동","합계","종사자수[명]","명","1993","2414","2427","2517","2251",
"자은동","합계","남자종사자수[명]","명","753","946","981","1061","814",
"자은동","합계","여자종사자수[명]","명","1240","1468","1446","1456","1437",
"자은동","농업,임업 및 어업","사업체수[개]","개","0","1","1","1","-",
"자은동","농업,임업 및 어업","종사자수[명]","명","0","2","1","X","-",
"자은동","광업","사업체수[개]","개","0","0","0","-","-",
"자은동","광업","종사자수[명]","명","0","0","0","-","-",
"자은동","제조업","사업체수[개]","개","9","29","26","29","25",
"자은동","제조업","종사자수[명]","명","19","54","43","42","33",
"자은동","전기,가스,증기 및 공기조절 공급업","사업체수[개]","개","0","1","2","2","3",
"자은동","전기,가스,증기 및 공기조절 공급업","종사자수[명]","명","0","2","9","X","3",
"자은동","수도, 하수 및 폐기물 처리, 원료 재생업","사업체수[개]","개","0","0","1","1","3",
"자은동","수도, 하수 및 폐기물 처리, 원료 재생업","종사자수[명]","명","0","0","1","X","74",
"자은동","건설업","사업체수[개]","개","12","21","28","32","24",
"자은동","건설업","종사자수[명]","명","57","63","68","128","95",
"자은동"," 도매 및 소매업","사업체수[개]","개","105","180","210","202","180",
"자은동"," 도매 및 소매업","종사자수[명]","명","354","429","431","409","336",
"자은동","운수 및 창고업","사업체수[개]","개","116","121","155","147","24",
"자은동","운수 및 창고업","종사자수[명]","명","123","130","164","154","24",
"자은동","숙박 및 음식점업","사업체수[개]","개","165","204","225","203","148",
"자은동","숙박 및 음식점업","종사자수[명]","명","418","436","469","461","331",
"자은동","정보통신업","사업체수[개]","개","2","8","6","8","7",
"자은동","정보통신업","종사자수[명]","명","6","10","6","8","18",
"자은동","금융 및 보험업","사업체수[개]","개","2","2","3","4","11",
"자은동","금융 및 보험업","종사자수[명]","명","13","25","22","28","87",
"자은동","부동산업","사업체수[개]","개","36","44","48","45","39",
"자은동","부동산업","종사자수[명]","명","95","101","122","110","90",
"자은동","전문,과학 및 기술 서비스업","사업체수[개]","개","9","25","28","36","17",
"자은동","전문,과학 및 기술 서비스업","종사자수[명]","명","15","37","37","43","31",
"자은동","사업시설관리, 사업지원 및 임대 서비스업","사업체수[개]","개","3","18","20","19","11",
"자은동","사업시설관리, 사업지원 및 임대 서비스업","종사자수[명]","명","6","48","30","23","64",
"자은동","공공행정,국방 및 사회보장행정","사업체수[개]","개","2","3","3","3","2",
"자은동","공공행정,국방 및 사회보장행정","종사자수[명]","명","16","32","32","44","X",
"자은동","교육서비스업","사업체수[개]","개","71","97","108","106","78",
"자은동","교육서비스업","종사자수[명]","명","387","469","416","425","384",
"자은동","보건업 및 사회복지 서비스업","사업체수[개]","개","37","40","43","46","44",
"자은동","보건업 및 사회복지 서비스업","종사자수[명]","명","218","307","307","353","386",
"자은동","예술,스포츠 및 여가관련 서비스업","사업체수[개]","개","32","36","35","41","27",
"자은동","예술,스포츠 및 여가관련 서비스업","종사자수[명]","명","85","70","71","78","77",
"자은동","협회 및 단체,수리 및 기타 개인서비스업","사업체수[개]","개","112","132","144","150","127",
"자은동","협회 및 단체,수리 및 기타 개인서비스업","종사자수[명]","명","181","199","198","200","176",
"덕산동","합계","사업체수[개]","개","665","800","813","790","1126",
"덕산동","합계","여성대표자사업체수[개]","개","368","417","422","416","567",
"덕산동","합계","종사자수[명]","명","2267","2518","2428","2409","4332",
"덕산동","합계","남자종사자수[명]","명","811","957","885","847","1901",
"덕산동","합계","여자종사자수[명]","명","1456","1561","1543","1562","2431",
"덕산동","농업,임업 및 어업","사업체수[개]","개","0","0","0","-","-",
"덕산동","농업,임업 및 어업","종사자수[명]","명","0","0","0","-","-",
"덕산동","광업","사업체수[개]","개","0","0","0","-","1",
"덕산동","광업","종사자수[명]","명","0","0","0","-","X",
"덕산동","제조업","사업체수[개]","개","25","27","29","31","32",
"덕산동","제조업","종사자수[명]","명","46","64","46","48","102",
"덕산동","전기,가스,증기 및 공기조절 공급업","사업체수[개]","개","0","3","3","2","1",
"덕산동","전기,가스,증기 및 공기조절 공급업","종사자수[명]","명","0","6","3","X","X",
"덕산동","수도, 하수 및 폐기물 처리, 원료 재생업","사업체수[개]","개","1","2","3","3","2",
"덕산동","수도, 하수 및 폐기물 처리, 원료 재생업","종사자수[명]","명","40","46","68","71","X",
"덕산동","건설업","사업체수[개]","개","16","23","23","22","27",
"덕산동","건설업","종사자수[명]","명","84","98","86","105","111",
"덕산동"," 도매 및 소매업","사업체수[개]","개","159","205","197","176","217",
"덕산동"," 도매 및 소매업","종사자수[명]","명","391","437","391","333","410",
"덕산동","운수 및 창고업","사업체수[개]","개","11","21","29","18","155",
"덕산동","운수 및 창고업","종사자수[명]","명","13","21","29","18","389",
"덕산동","숙박 및 음식점업","사업체수[개]","개","154","167","156","163","169",
"덕산동","숙박 및 음식점업","종사자수[명]","명","414","397","348","386","522",
"덕산동","정보통신업","사업체수[개]","개","1","3","5","7","10",
"덕산동","정보통신업","종사자수[명]","명","5","9","17","19","27",
"덕산동","금융 및 보험업","사업체수[개]","개","12","11","12","12","8",
"덕산동","금융 및 보험업","종사자수[명]","명","112","101","107","108","60",
"덕산동","부동산업","사업체수[개]","개","28","37","40","42","75",
"덕산동","부동산업","종사자수[명]","명","88","99","96","79","192",
"덕산동","전문,과학 및 기술 서비스업","사업체수[개]","개","5","14","13","17","33",
"덕산동","전문,과학 및 기술 서비스업","종사자수[명]","명","8","18","18","30","97",
"덕산동","사업시설관리, 사업지원 및 임대 서비스업","사업체수[개]","개","7","16","14","14","18",
"덕산동","사업시설관리, 사업지원 및 임대 서비스업","종사자수[명]","명","17","50","48","57","71",
"덕산동","공공행정,국방 및 사회보장행정","사업체수[개]","개","2","2","2","2","8",
"덕산동","공공행정,국방 및 사회보장행정","종사자수[명]","명","41","49","47","X","632",
"덕산동","교육서비스업","사업체수[개]","개","74","82","88","75","147",
"덕산동","교육서비스업","종사자수[명]","명","382","431","422","409","528",
"덕산동","보건업 및 사회복지 서비스업","사업체수[개]","개","42","43","48","46","58",
"덕산동","보건업 및 사회복지 서비스업","종사자수[명]","명","409","411","420","420","832",
