시도명,시군구명,관리기관,회사명,공장구분,단지명,공장주소,공장주소_지번,종업원합계,addr_raw,addr_gu,bjd7,prio,dong_list,bjd7_step2
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,대신금속(주) 2공장,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역2길 63 (양덕동),경상남도 창원시 마산회원구 양덕동 975-1번지,61,경상남도 창원시 마산회원구 자유무역2길 63 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,대신금속(주) 3공장,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 96 (양덕동, 대신금속)",경상남도 창원시 마산회원구 양덕동 974-7번지,61,"경상남도 창원시 마산회원구 자유무역3길 96 (양덕동, 대신금속)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,도원정밀(주),계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 220 (양덕동),경상남도 창원시 마산회원구 양덕동 410-60번지,0,경상남도 창원시 마산회원구 자유무역3길 220 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,동양산업(주),계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 193 (양덕동),경상남도 창원시 마산회원구 양덕동 973-2번지,0,경상남도 창원시 마산회원구 자유무역3길 193 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,삼일테크(주) 1공장,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 72 (양덕동),경상남도 창원시 마산회원구 양덕동 974-14번지,15,경상남도 창원시 마산회원구 자유무역3길 72 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,삼일테크(주) 2공장,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 112 (양덕동),경상남도 창원시 마산회원구 양덕동 973-5번지,3,경상남도 창원시 마산회원구 자유무역3길 112 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,세우산업(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 무역로 51 (양덕동, 세우(주))",경상남도 창원시 마산회원구 양덕동 974-17번지,90,"경상남도 창원시 마산회원구 무역로 51 (양덕동, 세우(주))",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,세현테크,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 177, 표준공장 1호동 5층 일부 (양덕동)",경상남도 창원시 마산회원구 양덕동 973-2번지 표준공장 1호동 5층 일부,0,"경상남도 창원시 마산회원구 자유무역3길 177, 표준공장 1호동 5층 일부 (양덕동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,신명기계,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 180, 표준공장 7호동 2층 전체 (양덕동)",경상남도 창원시 마산회원구 양덕동 973-1번지 표준공장 7호동 2층 전체,0,"경상남도 창원시 마산회원구 자유무역3길 180, 표준공장 7호동 2층 전체 (양덕동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,에이지테크(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 193, 2동 3층 (양덕동)",경상남도 창원시 마산회원구 양덕동 973-2번지 2동 3층,0,"경상남도 창원시 마산회원구 자유무역3길 193, 2동 3층 (양덕동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,에이지테크(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 211, 3동 1층 4층 일부 (양덕동, 표준공장)",경상남도 창원시 마산회원구 양덕동 410-47번지 표준공장 3동 1층 4층 일부,52,"경상남도 창원시 마산회원구 자유무역3길 211, 3동 1층 4층 일부 (양덕동, 표준공장)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,오알에스코리아(유한),계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 184, 표준공장 5호동 1층, 2층 (양덕동)","경상남도 창원시 마산회원구 양덕동 973-1번지 표준공장 5호동 1층, 2층",0,"경상남도 창원시 마산회원구 자유무역3길 184, 표준공장 5호동 1층, 2층 (양덕동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,재건정밀,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 74 (양덕동, 재건정밀)",경상남도 창원시 마산회원구 양덕동 974-14번지,42,"경상남도 창원시 마산회원구 자유무역3길 74 (양덕동, 재건정밀)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,지엠비엘피스(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 177, 표준공장 1호동 2층 , 3층 (양덕동)","경상남도 창원시 마산회원구 양덕동 973-2번지 표준공장 1호동 2층 , 3층",25,"경상남도 창원시 마산회원구 자유무역3길 177, 표준공장 1호동 2층 , 3층 (양덕동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,첨단엔진(주),계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역2길 110 (양덕동),경상남도 창원시 마산회원구 양덕동 973-6번지,31,경상남도 창원시 마산회원구 자유무역2길 110 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,첨단정공(유책),계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역2길 112 (양덕동),경상남도 창원시 마산회원구 양덕동 973-6번지,65,경상남도 창원시 마산회원구 자유무역2길 112 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,카바스(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 211, 3동 5층 일부 (양덕동, 표준공장)",경상남도 창원시 마산회원구 양덕동 410-47번지,73,"경상남도 창원시 마산회원구 자유무역3길 211, 3동 5층 일부 (양덕동, 표준공장)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,칸워크홀딩(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 193, 2동 1층 일부, 4층 (양덕동)","경상남도 창원시 마산회원구 양덕동 973-2번지 2동 1층 일부, 4층",83,"경상남도 창원시 마산회원구 자유무역3길 193, 2동 1층 일부, 4층 (양덕동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,티와이모듈코리아(주),계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 43 (양덕동),경상남도 창원시 마산회원구 양덕동 974-13번지,0,경상남도 창원시 마산회원구 자유무역3길 43 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,하이윈코퍼레이션(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 177, 1동 1층 , 5층 (양덕동)","경상남도 창원시 마산회원구 양덕동 973-2번지 1동 1층 , 5층",16,"경상남도 창원시 마산회원구 자유무역3길 177, 1동 1층 , 5층 (양덕동)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,한국TSK(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 89 (양덕동, T.S.K)",경상남도 창원시 마산회원구 양덕동 974-6번지,223,"경상남도 창원시 마산회원구 자유무역3길 89 (양덕동, T.S.K)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,한국공장(주),계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역3길 50 (양덕동),경상남도 창원시 마산회원구 양덕동 974-14번지,26,경상남도 창원시 마산회원구 자유무역3길 50 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,한국산연(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역2길 8 (양덕동, 한국산연(주))",경상남도 창원시 마산회원구 양덕동 974-17번지,39,"경상남도 창원시 마산회원구 자유무역2길 8 (양덕동, 한국산연(주))",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,한국성전(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 150 (양덕동, 한국성전(주))",경상남도 창원시 마산회원구 양덕동 973-4번지,110,"경상남도 창원시 마산회원구 자유무역3길 150 (양덕동, 한국성전(주))",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,한국성전(주) 표준공장,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 211, 3호동 1층 일부 (양덕동, 표준공장)",경상남도 창원시 마산회원구 양덕동 410-47번지 표준공장 3호동 1층 일부,0,"경상남도 창원시 마산회원구 자유무역3길 211, 3호동 1층 일부 (양덕동, 표준공장)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,한국소니전자(주) 1공장,계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역2길 76 (양덕동, 한국SONY전자(주))",경상남도 창원시 마산회원구 양덕동 974-6번지,649,"경상남도 창원시 마산회원구 자유무역2길 76 (양덕동, 한국SONY전자(주))",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,한국소니전자(주) 2공장,계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역2길 74 (양덕동),경상남도 창원시 마산회원구 양덕동 974-13번지,0,경상남도 창원시 마산회원구 자유무역2길 74 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,한국중천전화산업(주),계획,마산자유무역지역,경상남도 창원시 마산회원구 자유무역2길 26 (양덕동),경상남도 창원시 마산회원구 양덕동 974-17번지,101,경상남도 창원시 마산회원구 자유무역2길 26 (양덕동),마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,한산스크류(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 76 (양덕동, 한산SCREW(주))",경상남도 창원시 마산회원구 양덕동 974-7번지,58,"경상남도 창원시 마산회원구 자유무역3길 76 (양덕동, 한산SCREW(주))",마산회원구,,0.0,,
경상남도,창원시 마산회원구,산업통상자원부 마산자유무역지역관리원,한일차단기(주),계획,마산자유무역지역,"경상남도 창원시 마산회원구 자유무역3길 40 (양덕동, 한일차단기(주))",경상남도 창원시 마산회원구 양덕동 974-14번지,45,"경상남도 창원시 마산회원구 자유무역3길 40 (양덕동, 한일차단기(주))",마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,문창기업,개별, ,"경상남도 창원시 마산회원구 3·15대로 807-1 (합성동, 주택)",경상남도 창원시 마산회원구 합성동 129-7번지,45,"경상남도 창원시 마산회원구 3·15대로 807-1 (합성동, 주택)",마산회원구,,0.0,,
경상남도,창원시 마산회원구,경상남도 창원시,유진기전,개별, ,"경상남도 창원시 마산회원구 합성옛길 216, 2층 (합성동, 주택)",경상남도 창원시 마산회원구 합성동 323-9번지 주택 2층,10,"경상남도 창원시 마산회원구 합성옛길 216, 2층 (합성동, 주택)",마산회원구,,0.0,,
