arrprevstationcnt,arrtime,nodeid,nodenm,routeid,routeno,routetp,vehicletp,station_id,ts
21,1132,CWB379001246,경남데파트,CWB379000500,50,지선버스,저상버스,CWB379001246,2025-09-07T21:19:12+09:00
43,2296,CWB379001246,경남데파트,CWB379000510,51,지선버스,저상버스,CWB379001246,2025-09-07T21:19:12+09:00
26,1532,CWB379001246,경남데파트,CWB379000530,53,지선버스,저상버스,CWB379001246,2025-09-07T21:19:12+09:00
21,1332,CWB379001246,경남데파트,CWB379000540,54,지선버스,일반차량,CWB379001246,2025-09-07T21:19:12+09:00
8,457,CWB379001224,KT마산점,CWB379000200,20,지선버스,저상버스,CWB379001224,2025-09-07T21:19:12+09:00
15,760,CWB379001224,KT마산점,CWB379000220,22,지선버스,저상버스,CWB379001224,2025-09-07T21:19:12+09:00
25,1599,CWB379001224,KT마산점,CWB379000240,24,지선버스,저상버스,CWB379001224,2025-09-07T21:19:12+09:00
13,780,CWB379001224,KT마산점,CWB379000400,40,지선버스,일반차량,CWB379001224,2025-09-07T21:19:12+09:00
21,1169,CWB379001224,KT마산점,CWB379000410,41,지선버스,일반차량,CWB379001224,2025-09-07T21:19:12+09:00
39,2417,CWB379001224,KT마산점,CWB379000450,45,지선버스,저상버스,CWB379001224,2025-09-07T21:19:12+09:00
20,1071,CWB379001224,KT마산점,CWB379000500,50,지선버스,저상버스,CWB379001224,2025-09-07T21:19:12+09:00
42,2235,CWB379001224,KT마산점,CWB379000510,51,지선버스,저상버스,CWB379001224,2025-09-07T21:19:12+09:00
25,1471,CWB379001224,KT마산점,CWB379000530,53,지선버스,저상버스,CWB379001224,2025-09-07T21:19:12+09:00
20,1271,CWB379001224,KT마산점,CWB379000540,54,지선버스,일반차량,CWB379001224,2025-09-07T21:19:12+09:00
10,577,CWB379001284,마산합포구청.의료원,CWB379000200,20,지선버스,저상버스,CWB379001284,2025-09-07T21:19:13+09:00
17,880,CWB379001284,마산합포구청.의료원,CWB379000220,22,지선버스,저상버스,CWB379001284,2025-09-07T21:19:13+09:00
27,1719,CWB379001284,마산합포구청.의료원,CWB379000240,24,지선버스,저상버스,CWB379001284,2025-09-07T21:19:13+09:00
15,900,CWB379001284,마산합포구청.의료원,CWB379000400,40,지선버스,일반차량,CWB379001284,2025-09-07T21:19:13+09:00
23,1289,CWB379001284,마산합포구청.의료원,CWB379000410,41,지선버스,일반차량,CWB379001284,2025-09-07T21:19:13+09:00
41,2537,CWB379001284,마산합포구청.의료원,CWB379000450,45,지선버스,저상버스,CWB379001284,2025-09-07T21:19:13+09:00
22,1191,CWB379001284,마산합포구청.의료원,CWB379000500,50,지선버스,저상버스,CWB379001284,2025-09-07T21:19:13+09:00
44,2355,CWB379001284,마산합포구청.의료원,CWB379000510,51,지선버스,저상버스,CWB379001284,2025-09-07T21:19:13+09:00
27,1591,CWB379001284,마산합포구청.의료원,CWB379000530,53,지선버스,저상버스,CWB379001284,2025-09-07T21:19:13+09:00
22,1391,CWB379001284,마산합포구청.의료원,CWB379000540,54,지선버스,일반차량,CWB379001284,2025-09-07T21:19:13+09:00
14,788,CWB379001376,연세병원,CWB379000200,20,지선버스,저상버스,CWB379001376,2025-09-07T21:19:13+09:00
20,1026,CWB379001376,연세병원,CWB379000220,22,지선버스,저상버스,CWB379001376,2025-09-07T21:19:13+09:00
31,1885,CWB379001376,연세병원,CWB379000240,24,지선버스,저상버스,CWB379001376,2025-09-07T21:19:13+09:00
19,1111,CWB379001376,연세병원,CWB379000400,40,지선버스,일반차량,CWB379001376,2025-09-07T21:19:13+09:00
27,1459,CWB379001376,연세병원,CWB379000410,41,지선버스,일반차량,CWB379001376,2025-09-07T21:19:13+09:00
44,2682,CWB379001376,연세병원,CWB379000450,45,지선버스,저상버스,CWB379001376,2025-09-07T21:19:13+09:00
25,1367,CWB379001376,연세병원,CWB379000500,50,지선버스,저상버스,CWB379001376,2025-09-07T21:19:13+09:00
47,2460,CWB379001376,연세병원,CWB379000510,51,지선버스,저상버스,CWB379001376,2025-09-07T21:19:13+09:00
31,1802,CWB379001376,연세병원,CWB379000530,53,지선버스,저상버스,CWB379001376,2025-09-07T21:19:13+09:00
26,1587,CWB379001376,연세병원,CWB379000540,54,지선버스,일반차량,CWB379001376,2025-09-07T21:19:13+09:00
1,33,CWB379001331,중부경찰서,CWB379000220,22,지선버스,저상버스,CWB379001331,2025-09-07T21:19:14+09:00
25,1601,CWB379001331,중부경찰서,CWB379000640,64,지선버스,일반차량,CWB379001331,2025-09-07T21:19:14+09:00
8,461,CWB379001331,중부경찰서,CWB379000710,71,지선버스,저상버스,CWB379001331,2025-09-07T21:19:14+09:00
25,1636,CWB379001331,중부경찰서,CWB379000720,72,지선버스,저상버스,CWB379001331,2025-09-07T21:19:14+09:00
5,313,CWB379001331,중부경찰서,CWB379001000,100,간선버스,저상버스,CWB379001331,2025-09-07T21:19:14+09:00
5,297,CWB379001331,중부경찰서,CWB379001060,106,간선버스,저상버스,CWB379001331,2025-09-07T21:19:14+09:00
9,549,CWB379001331,중부경찰서,CWB379001080,108,간선버스,저상버스,CWB379001331,2025-09-07T21:19:14+09:00
1,33,CWB379001331,중부경찰서,CWB379001640,164,간선버스,저상버스,CWB379001331,2025-09-07T21:19:14+09:00
5,265,CWB379001331,중부경찰서,CWB379002510,251,지선버스,저상버스,CWB379001331,2025-09-07T21:19:14+09:00
4,253,CWB379001331,중부경찰서,CWB379002530,253,지선버스,저상버스,CWB379001331,2025-09-07T21:19:14+09:00
5,243,CWB379001228,KT마산점,CWB379000220,22,지선버스,저상버스,CWB379001228,2025-09-07T21:19:14+09:00
29,1811,CWB379001228,KT마산점,CWB379000640,64,지선버스,일반차량,CWB379001228,2025-09-07T21:19:14+09:00
12,671,CWB379001228,KT마산점,CWB379000710,71,지선버스,저상버스,CWB379001228,2025-09-07T21:19:14+09:00
29,1846,CWB379001228,KT마산점,CWB379000720,72,지선버스,저상버스,CWB379001228,2025-09-07T21:19:14+09:00
9,509,CWB379001228,KT마산점,CWB379001000,100,간선버스,저상버스,CWB379001228,2025-09-07T21:19:14+09:00
9,507,CWB379001228,KT마산점,CWB379001060,106,간선버스,저상버스,CWB379001228,2025-09-07T21:19:14+09:00
13,759,CWB379001228,KT마산점,CWB379001080,108,간선버스,저상버스,CWB379001228,2025-09-07T21:19:14+09:00
1,1,CWB379001228,KT마산점,CWB379001600,160,간선버스,저상버스,CWB379001228,2025-09-07T21:19:14+09:00
4,165,CWB379001228,KT마산점,CWB379001640,164,간선버스,저상버스,CWB379001228,2025-09-07T21:19:14+09:00
12,722,CWB379001228,KT마산점,CWB379002580,258,지선버스,저상버스,CWB379001228,2025-09-07T21:19:14+09:00
12,667,CWB379001328,중부경찰서,CWB379000200,20,지선버스,저상버스,CWB379001328,2025-09-07T21:19:15+09:00
18,905,CWB379001328,중부경찰서,CWB379000220,22,지선버스,저상버스,CWB379001328,2025-09-07T21:19:15+09:00
29,1764,CWB379001328,중부경찰서,CWB379000240,24,지선버스,저상버스,CWB379001328,2025-09-07T21:19:15+09:00
17,990,CWB379001328,중부경찰서,CWB379000400,40,지선버스,일반차량,CWB379001328,2025-09-07T21:19:15+09:00
25,1338,CWB379001328,중부경찰서,CWB379000410,41,지선버스,일반차량,CWB379001328,2025-09-07T21:19:15+09:00
42,2561,CWB379001328,중부경찰서,CWB379000450,45,지선버스,저상버스,CWB379001328,2025-09-07T21:19:15+09:00
23,1246,CWB379001328,중부경찰서,CWB379000500,50,지선버스,저상버스,CWB379001328,2025-09-07T21:19:15+09:00
45,2339,CWB379001328,중부경찰서,CWB379000510,51,지선버스,저상버스,CWB379001328,2025-09-07T21:19:15+09:00
29,1681,CWB379001328,중부경찰서,CWB379000530,53,지선버스,저상버스,CWB379001328,2025-09-07T21:19:15+09:00
24,1466,CWB379001328,중부경찰서,CWB379000540,54,지선버스,일반차량,CWB379001328,2025-09-07T21:19:15+09:00
24,1568,CWB379001344,반월민원센터,CWB379000640,64,지선버스,일반차량,CWB379001344,2025-09-07T21:19:15+09:00
7,428,CWB379001344,반월민원센터,CWB379000710,71,지선버스,저상버스,CWB379001344,2025-09-07T21:19:15+09:00
24,1603,CWB379001344,반월민원센터,CWB379000720,72,지선버스,저상버스,CWB379001344,2025-09-07T21:19:15+09:00
4,280,CWB379001344,반월민원센터,CWB379001000,100,간선버스,저상버스,CWB379001344,2025-09-07T21:19:15+09:00
4,264,CWB379001344,반월민원센터,CWB379001060,106,간선버스,저상버스,CWB379001344,2025-09-07T21:19:15+09:00
8,516,CWB379001344,반월민원센터,CWB379001080,108,간선버스,저상버스,CWB379001344,2025-09-07T21:19:15+09:00
1,2,CWB379001344,반월민원센터,CWB379001640,164,간선버스,저상버스,CWB379001344,2025-09-07T21:19:15+09:00
4,232,CWB379001344,반월민원센터,CWB379002510,251,지선버스,저상버스,CWB379001344,2025-09-07T21:19:15+09:00
3,220,CWB379001344,반월민원센터,CWB379002530,253,지선버스,저상버스,CWB379001344,2025-09-07T21:19:15+09:00
7,493,CWB379001344,반월민원센터,CWB379002580,258,지선버스,저상버스,CWB379001344,2025-09-07T21:19:15+09:00
2,63,CWB379001312,경동메르빌APT,CWB379000220,22,지선버스,저상버스,CWB379001312,2025-09-07T21:19:16+09:00
26,1631,CWB379001312,경동메르빌APT,CWB379000640,64,지선버스,일반차량,CWB379001312,2025-09-07T21:19:16+09:00
9,491,CWB379001312,경동메르빌APT,CWB379000710,71,지선버스,저상버스,CWB379001312,2025-09-07T21:19:16+09:00
26,1666,CWB379001312,경동메르빌APT,CWB379000720,72,지선버스,저상버스,CWB379001312,2025-09-07T21:19:16+09:00
6,343,CWB379001312,경동메르빌APT,CWB379001000,100,간선버스,저상버스,CWB379001312,2025-09-07T21:19:16+09:00
6,327,CWB379001312,경동메르빌APT,CWB379001060,106,간선버스,저상버스,CWB379001312,2025-09-07T21:19:16+09:00
10,579,CWB379001312,경동메르빌APT,CWB379001080,108,간선버스,저상버스,CWB379001312,2025-09-07T21:19:16+09:00
2,63,CWB379001312,경동메르빌APT,CWB379001640,164,간선버스,저상버스,CWB379001312,2025-09-07T21:19:16+09:00
6,295,CWB379001312,경동메르빌APT,CWB379002510,251,지선버스,저상버스,CWB379001312,2025-09-07T21:19:16+09:00
5,283,CWB379001312,경동메르빌APT,CWB379002530,253,지선버스,저상버스,CWB379001312,2025-09-07T21:19:16+09:00
13,725,CWB379001347,반월민원센터,CWB379000200,20,지선버스,저상버스,CWB379001347,2025-09-07T21:19:17+09:00
19,963,CWB379001347,반월민원센터,CWB379000220,22,지선버스,저상버스,CWB379001347,2025-09-07T21:19:17+09:00
30,1822,CWB379001347,반월민원센터,CWB379000240,24,지선버스,저상버스,CWB379001347,2025-09-07T21:19:17+09:00
18,1048,CWB379001347,반월민원센터,CWB379000400,40,지선버스,일반차량,CWB379001347,2025-09-07T21:19:17+09:00
