station_id,lat,lon,headway_mean_s,BPH,youth_share_stop,n_emd_overlap,buffer_area_m2
CWB379002359,35.2108654,128.58567477,,,,4.0,436982.53425147414
CWB379002361,35.21097795,128.5911009,,,,3.0,350454.4619828979
CWB379002364,35.21103735,128.5945248,,,,1.0,315127.53933132853
CWB379002367,35.2131259,128.6002461,,,,1.0,442807.73864453594
CWB379002369,35.21524843,128.6001842,,,,1.0,501847.75848737237
CWB379002370,35.27699312,128.5209452,,,,,
CWB379002371,35.27739731,128.51836456,,,,,
CWB379002372,35.21766236,128.6001026,,,,1.0,501847.75848737237
CWB379002374,35.27796006,128.51553132,,,,,
CWB379002375,35.25756493,128.60039524,,,,3.0,501847.758487373
CWB379002376,35.2778334,128.51557017,,,,,
CWB379002377,35.27726711,128.51832641,,,,,
CWB379002378,35.25968044,128.5982512,,,,2.0,501847.7584873731
CWB379002382,35.27813695,128.6845954,,,,1.0,501847.75848737237
CWB379002383,35.2344804,128.64488922,,,,2.0,501847.7584873724
CWB379002384,35.1596246,128.6980632,,,,2.0,501847.75848737214
CWB379002386,35.27692193,128.52002389,,,,,
CWB379002387,35.27605989,128.52282932,,,,,
CWB379002388,35.27361444,128.5262992,,,,1.0,4.323928713745254
CWB379002389,35.27126959,128.52590753,,,,1.0,75936.07470424614
CWB379002390,35.26879753,128.5300568,,,,1.0,172530.3421105818
CWB379002391,35.24820274,128.5203213,,,,1.0,501847.75848737237
CWB379002392,35.24866654,128.5203514,,,,1.0,501847.75848737237
CWB379002393,35.23689143,128.5044232,,,,1.0,501847.75848737237
CWB379002394,35.24006492,128.5893764,,,,2.0,501847.75848737254
CWB379002395,35.24046937,128.589884,,,,2.0,501847.7584873719
CWB379002397,35.24839968,128.5195773,,,,1.0,501847.75848737237
CWB379002398,35.17719573,128.5354089,,,,1.0,501847.75848737237
CWB379002399,35.17728883,128.5403775,,,,1.0,501847.75848737237
CWB379002400,35.17018909,128.5457787,,,,1.0,501847.75848737237
CWB379002401,35.16792395,128.5539404,,,,3.0,501847.7584873725
CWB379002402,35.22483067,128.5805716,,,,2.0,501847.75848737283
CWB379002409,35.19852031,128.7035615,,,,2.0,501847.75848737144
CWB379002410,35.19887318,128.7036404,,,,2.0,501847.7584873729
CWB379002411,35.25825416,128.599756,,,,3.0,501847.75848737254
CWB379002412,35.25900969,128.5971766,,,,2.0,501847.758487372
CWB379002415,35.25771784,128.5959526,,,,2.0,501847.75848737196
CWB379002416,35.25683837,128.5967508,,,,3.0,501847.75848737225
CWB379002418,35.25690219,128.59956915,,,,3.0,501847.7584873729
CWB379002421,35.26556744,128.5258102,,,,1.0,484618.5768139422
CWB379002422,35.14445789,128.66966358,,,,1.0,455702.52857077814
CWB379002423,35.14432143,128.6701112,,,,1.0,439290.45283950464
CWB379002425,35.14565069,128.6660237,,,,1.0,501847.75848737237
CWB379002426,35.14542973,128.6662255,,,,1.0,501847.75848737237
CWB379002427,35.14593598,128.6635243,,,,1.0,501847.75848737237
CWB379002428,35.14564605,128.6640083,,,,1.0,501847.75848737237
CWB379002430,35.14957243,128.6583068,,,,2.0,501847.75848737266
CWB379002431,35.14938644,128.65892596,,,,2.0,501847.75848737184
CWB379002433,35.14997641,128.6562413,,,,2.0,501847.75848737225
CWB379002434,35.14981468,128.6560014,,,,2.0,501847.7584873725
CWB379002435,35.15206943,128.6562012,,,,2.0,501847.75848737126
CWB379002436,35.15185034,128.6559341,,,,2.0,501847.75848737184
CWB379002438,35.15474643,128.6561422,,,,2.0,501847.7584873731
CWB379002439,35.15521043,128.6558392,,,,2.0,501847.75848737237
CWB379002441,35.15686214,128.6576632,,,,2.0,501847.7584873722
CWB379002443,35.15724943,128.6579223,,,,2.0,501847.7584873718
CWB379002448,35.15197187,128.666584,,,,3.0,501847.7584873727
CWB379002450,35.14652261,128.7028592,,,,3.0,501847.75848737266
CWB379002451,35.14666659,128.7027368,,,,3.0,501847.75848737196
CWB379002453,35.14581243,128.7048052,,,,3.0,501847.75848737196
CWB379002454,35.14570105,128.7049406,,,,3.0,501847.7584873735
CWB379002455,35.14438215,128.7048958,,,,2.0,501847.7584873734
CWB379002456,35.14447443,128.7050462,,,,2.0,501847.758487373
CWB379002457,35.14319743,128.7051642,,,,3.0,501847.7584873729
CWB379002458,35.14317048,128.7049859,,,,3.0,501847.7584873721
CWB379002459,35.1401715,128.7053501,,,,2.0,501847.7584873726
CWB379002460,35.14011589,128.7051776,,,,2.0,501847.75848737254
CWB379002462,35.1399732,128.70484509,,,,2.0,501847.75848737214
CWB379002463,35.13970694,128.7049796,,,,2.0,501847.7584873716
CWB379002464,35.13979934,128.7020881,,,,2.0,501847.75848737254
CWB379002466,35.13548314,128.7083817,,,,1.0,501847.75848737237
CWB379002468,35.13520143,128.7103612,,,,1.0,501847.75848737237
CWB379002469,35.13532748,128.7102747,,,,1.0,501847.75848737237
CWB379002470,35.13654843,128.7111582,,,,2.0,501847.75848737126
CWB379002471,35.13649528,128.7110205,,,,2.0,501847.7584873735
CWB379002473,35.12937119,128.7039474,,,,1.0,501847.75848737237
CWB379002474,35.12949416,128.7036671,,,,1.0,501847.75848737237
CWB379002475,35.12778104,128.7006527,,,,1.0,409093.39200680854
CWB379002476,35.12750327,128.7005296,,,,1.0,393760.40066648345
CWB379002477,35.11917321,128.70049025,,,,1.0,265151.0405049631
CWB379002478,35.11861179,128.70035792,,,,1.0,256569.39126331525
CWB379002479,35.11629237,128.7011183,,,,1.0,345545.04232368106
CWB379002480,35.11626932,128.70094814,,,,1.0,335871.87274865323
CWB379002481,35.11379951,128.7000576,,,,1.0,375746.5469475261
CWB379002482,35.11367179,128.7000264,,,,1.0,380044.7976957964
CWB379002484,35.10936391,128.7035749,,,,2.0,501847.7584873723
CWB379002485,35.10931121,128.7034563,,,,2.0,501847.7584873725
CWB379002487,35.10655109,128.7062654,,,,2.0,417919.87935265456
CWB379002488,35.10648881,128.7061439,,,,2.0,412926.0275840619
CWB379002489,35.10790724,128.7083095,,,,2.0,494350.9773819155
CWB379002490,35.10794479,128.7080033,,,,2.0,498039.66021365975
CWB379002491,35.11193143,128.7161012,,,,1.0,501847.75848737237
CWB379002492,35.11178431,128.71591068,,,,1.0,501847.75848737237
CWB379002494,35.11049049,128.7194519,,,,1.0,501847.75848737237
CWB379002495,35.11061413,128.7193497,,,,1.0,501847.75848737237
CWB379002496,35.1047582,128.7165057,,,,1.0,380433.14859766053
CWB379002497,35.10476383,128.7163406,,,,1.0,371381.01169864374
CWB379002498,35.10106732,128.717686,,,,1.0,432037.5718652333
CWB379002499,35.10100999,128.7174835,,,,1.0,420916.32913243043
CWB379002500,35.09834466,128.717598,,,,1.0,384051.0398601173
CWB379002501,35.09816343,128.7179628,,,,1.0,384110.1499852353
CWB379002502,35.09753564,128.7194013,,,,1.0,337516.6256539417
CWB379002503,35.09764759,128.7194123,,,,1.0,346169.70062247326
CWB379002504,35.09773441,128.722281,,,,1.0,328782.6661055044
CWB379002505,35.09754401,128.7226379,,,,1.0,318295.262537763
CWB379002506,35.09541171,128.7281015,,,,1.0,321825.2442076481
CWB379002507,35.09535236,128.7279176,,,,1.0,308572.29464341496
CWB379002508,35.09678553,128.7311388,,,,1.0,481754.8087598275
CWB379002509,35.09695905,128.7314105,,,,1.0,488647.3423570303
CWB379002511,35.10037473,128.742951,,,,1.0,396161.4252627932
CWB379002512,35.100225,128.7429096,,,,1.0,390571.25808238954
CWB379002514,35.1018777,128.7443564,,,,1.0,468948.3319518596
CWB379002515,35.10206627,128.7442879,,,,1.0,473649.37356418394
CWB379002518,35.10732933,128.75077168,,,,1.0,501847.75848737237
CWB379002520,35.11019277,128.751843,,,,1.0,501847.75848737237
CWB379002522,35.11017751,128.75168532,,,,1.0,501847.75848737237
CWB379002523,35.11214381,128.7516502,,,,1.0,501847.75848737237
CWB379002525,35.11367408,128.7502066,,,,1.0,501847.75848737237
CWB379002527,35.11367648,128.7490438,,,,1.0,501847.75848737237
CWB379002528,35.1133895,128.7479654,,,,1.0,501847.75848737237
CWB379002530,35.11312999,128.7411081,,,,1.0,501847.75848737237
CWB379002531,35.11298937,128.7406822,,,,1.0,501847.75848737237
CWB379002532,35.11118368,128.7319895,,,,1.0,501847.75848737237
CWB379002533,35.11127143,128.7316112,,,,1.0,501847.75848737237
CWB379002535,35.11203446,128.7252453,,,,1.0,501847.75848737237
CWB379002537,35.11344385,128.7235705,,,,1.0,501847.75848737237
CWB379002538,35.11277634,128.7247747,,,,1.0,501847.75848737237
CWB379002540,35.12016186,128.7168005,,,,2.0,501847.75848737283
CWB379002541,35.12058143,128.7152112,,,,2.0,501847.75848737196
CWB379002543,35.12530084,128.7120529,,,,1.0,501847.75848737237
CWB379002544,35.12556635,128.71176812,,,,1.0,501847.75848737237
CWB379002545,35.13004293,128.7095976,,,,1.0,501847.75848737237
CWB379002546,35.12971998,128.70944714,,,,1.0,501847.75848737237
CWB379002547,35.13063091,128.7090786,,,,1.0,501847.75848737237
CWB379002551,35.15469082,128.6731244,,,,3.0,501847.758487372
CWB379002552,35.15482069,128.67302745,,,,3.0,501847.75848737237
CWB379002553,35.15591576,128.6740713,,,,3.0,501847.75848737377
CWB379002554,35.15604514,128.6740757,,,,1.0,501847.75848737237
CWB379002555,35.15961514,128.6799932,,,,2.0,501847.75848737254
CWB379002556,35.15954465,128.6797601,,,,2.0,501847.75848737214
CWB379002557,35.16091587,128.6810826,,,,2.0,501847.7584873722
CWB379002558,35.16099864,128.6809769,,,,2.0,501847.75848737214
CWB379002559,35.16116158,128.6833698,,,,2.0,501847.7584873722
CWB379002560,35.16128549,128.6830941,,,,2.0,501847.75848737295
CWB379002562,35.16096615,128.6849148,,,,2.0,501847.7584873721
CWB379002563,35.1610408,128.6850883,,,,2.0,501847.7584873728
CWB379002564,35.15925071,128.6841943,,,,3.0,501847.758487372
CWB379002565,35.15940443,128.6840822,,,,3.0,501847.7584873725
CWB379002567,35.15906291,128.6976974,,,,2.0,501847.75848737184
CWB379002569,35.15644815,128.6978881,,,,3.0,501847.7584873733
CWB379002570,35.1562804,128.6976636,,,,3.0,501847.7584873731
CWB379002571,35.15351647,128.6955297,,,,3.0,501847.75848737254
CWB379002572,35.15355071,128.6951363,,,,3.0,501847.75848737184
CWB379002574,35.15134716,128.6916154,,,,4.0,501847.7584873729
CWB379002575,35.15152843,128.6913092,,,,4.0,501847.758487373
CWB379002577,35.14812207,128.6903474,,,,4.0,431506.987521914
CWB379002578,35.14796809,128.6902929,,,,4.0,425055.18173772667
CWB379002579,35.14749939,128.6837605,,,,1.0,297827.55777156673
CWB379002580,35.14721634,128.6837151,,,,1.0,273132.52295064
CWB379002581,35.15832782,128.6603101,,,,2.0,501847.75848737266
CWB379002582,35.1584742,128.6603908,,,,2.0,501847.7584873726
CWB379002585,35.16034209,128.6615458,,,,1.0,501847.75848737237
CWB379002586,35.16041017,128.6619308,,,,1.0,501847.75848737237
CWB379002588,35.15287036,128.6570433,,,,2.0,501847.7584873721
CWB379002589,35.15308978,128.6570953,,,,2.0,501847.7584873724
CWB379002590,35.1148629,128.7546561,,,,1.0,501847.75848737237
CWB379002591,35.11479152,128.7548252,,,,1.0,501847.75848737237
CWB379002592,35.11520529,128.7604443,,,,1.0,501847.75848737237
CWB379002593,35.11532513,128.7603947,,,,1.0,501847.75848737237
CWB379002594,35.11517705,128.7657443,,,,2.0,501847.7584873729
CWB379002595,35.1153513,128.7660904,,,,2.0,501847.7584873722
CWB379002597,35.11505143,128.7688712,,,,2.0,501847.75848737237
CWB379002598,35.11529152,128.7692667,,,,2.0,501847.7584873725
CWB379002599,35.11893959,128.7753324,,,,1.0,501847.75848737237
CWB379002600,35.11883892,128.7754297,,,,1.0,501847.75848737237
CWB379002601,35.12031897,128.7784691,,,,1.0,501847.75848737237
CWB379002602,35.12066311,128.778701,,,,1.0,501847.75848737237
CWB379002604,35.12286205,128.7813139,,,,1.0,501847.75848737237
CWB379002605,35.12277923,128.7815874,,,,1.0,501847.75848737237
CWB379002607,35.12515745,128.7827154,,,,1.0,501847.75848737237
CWB379002608,35.12527014,128.7825378,,,,1.0,501847.75848737237
CWB379002609,35.12416639,128.7851559,,,,1.0,501847.75848737237
CWB379002610,35.12430343,128.7852552,,,,1.0,501847.75848737237
CWB379002611,35.12298621,128.7876079,,,,1.0,501847.75848737237
CWB379002612,35.12275399,128.7877021,,,,1.0,501847.75848737237
CWB379002613,35.1203499,128.7913856,,,,1.0,501847.75848737237
CWB379002614,35.1198293,128.7918345,,,,1.0,501847.75848737237
CWB379002615,35.11602463,128.7918748,,,,1.0,501715.0257570196
CWB379002616,35.11627782,128.7920672,,,,1.0,501847.75848737237
CWB379002618,35.11555287,128.7934099,,,,1.0,501847.75848737237
CWB379002619,35.11567158,128.7933091,,,,1.0,501847.75848737237
CWB379002620,35.11647831,128.7965877,,,,1.0,501847.75848737237
CWB379002621,35.11660358,128.79671,,,,1.0,501847.75848737237
CWB379002624,35.11329143,128.8039912,,,,2.0,501847.7584873724
CWB379002625,35.11149303,128.8048512,,,,2.0,501847.75848737196
CWB379002627,35.10728676,128.8050101,,,,1.0,501847.75848737237
CWB379002628,35.10703863,128.8049955,,,,1.0,501847.75848737237
CWB379002630,35.10413222,128.8047932,,,,1.0,501847.75848737237
CWB379002631,35.10430161,128.8043972,,,,1.0,501847.75848737237
CWB379002633,35.10379943,128.8063782,,,,1.0,501847.75848737237
CWB379002634,35.10373599,128.8065832,,,,1.0,501847.75848737237
CWB379002635,35.10157759,128.8062652,,,,1.0,501847.75848737237
CWB379002636,35.10151315,128.8064851,,,,1.0,501847.75848737237
CWB379002638,35.09988264,128.8074294,,,,1.0,501847.75848737237
CWB379002639,35.09989936,128.8076506,,,,1.0,501847.75848737237
CWB379002643,35.10100298,128.8094675,,,,1.0,501847.75848737237
CWB379002650,35.10054446,128.8099436,,,,1.0,501847.75848737237
CWB379002651,35.10034009,128.8099264,,,,1.0,501847.75848737237
CWB379002652,35.0998244,128.8125352,,,,1.0,501847.75848737237
CWB379002653,35.09990394,128.8131606,,,,1.0,501847.75848737237
CWB379002655,35.09952843,128.8151162,,,,1.0,501847.75848737237
CWB379002656,35.09919443,128.8156102,,,,1.0,501847.75848737237
CWB379002657,35.09883756,128.818492,,,,1.0,501281.85977413226
CWB379002658,35.09869096,128.8181886,,,,1.0,501847.75848737237
CWB379002661,35.0976512,128.8205994,,,,1.0,426585.529183713
CWB379002662,35.0965756,128.82035295,,,,1.0,448979.7217966774
CWB379002665,35.09773577,128.8185754,,,,1.0,500298.36063110136
CWB379002666,35.10387543,128.7931055,,,,2.0,437055.1050536341
CWB379002667,35.1037644,128.7929982,,,,2.0,430833.30836022116
CWB379002669,35.09641411,128.8020898,,,,1.0,295715.9410535375
CWB379002673,35.09263885,128.79775463,,,,1.0,336692.07797724416
CWB379002674,35.09292952,128.79775279,,,,1.0,314453.8785993397
CWB379002677,35.13013573,128.7063966,,,,1.0,501847.75848737237
CWB379002680,35.15095658,128.708536,,,,3.0,501847.7584873723
CWB379002681,35.15098391,128.7083588,,,,3.0,501847.75848737196
CWB379002682,35.15260143,128.7102512,,,,3.0,501847.7584873724
CWB379002683,35.15268925,128.7101864,,,,3.0,501847.7584873719
CWB379002686,35.15424143,128.7094012,,,,3.0,501847.75848737225
CWB379002687,35.15409548,128.7094335,,,,3.0,501847.7584873728
CWB379002688,35.15334068,128.707192,,,,3.0,501847.7584873716
CWB379002689,35.15314589,128.7070952,,,,3.0,501847.7584873723
CWB379002691,35.14782328,128.65773937,,,,1.0,501847.75848737237
CWB379002692,35.1476447,128.6575634,,,,1.0,501847.75848737237
CWB379002693,35.14162494,128.7071925,,,,2.0,501847.7584873718
CWB379002694,35.15136482,128.6633726,,,,2.0,501847.7584873728
CWB379002695,35.15149043,128.6631132,,,,2.0,501847.7584873724
CWB379002696,35.14993253,128.6603762,,,,2.0,501847.75848737295
CWB379002697,35.14971803,128.6604608,,,,2.0,501847.75848737225
CWB379002700,35.10078067,128.8220687,,,,1.0,378951.81423061696
CWB379002701,35.10084503,128.821885,,,,1.0,389916.0777306637
CWB379002703,35.10225168,128.8246836,,,,1.0,342325.1765632036
CWB379002707,35.10158038,128.8396473,,,,1.0,77697.46701987312
CWB379002711,35.10351548,128.8373885,,,,1.0,298702.8941342478
CWB379002713,35.1120361,128.8384582,,,,1.0,490959.09758513357
CWB379002715,35.1202,128.835746,,,,1.0,295411.7612529527
CWB379002723,35.13322264,128.78389693,,,,1.0,501847.75848737237
CWB379002725,35.14270973,128.7775578,,,,1.0,501847.75848737237
CWB379002726,35.12827366,128.7773937,,,,1.0,501847.75848737237
CWB379002732,35.11749153,128.7817536,,,,1.0,501847.75848737237
CWB379002734,35.112505,128.7809665,,,,1.0,377839.39358270227
CWB379002735,35.11242292,128.7811467,,,,1.0,365439.1855364561
CWB379002739,35.11269904,128.7825241,,,,1.0,315349.2862286055
CWB379002743,35.1110211,128.7498716,,,,1.0,501847.75848737237
CWB379002747,35.10483216,128.74253993,,,,1.0,501847.75848737237
CWB379002750,35.10125747,128.7454653,,,,1.0,474919.2161352415
CWB379002751,35.10111947,128.74576163,,,,1.0,477999.7669875673
CWB379002753,35.08557099,128.74627721,,,,1.0,487481.4415605598
CWB379002758,35.10577397,128.75907036,,,,1.0,499775.32326473616
CWB379002760,35.10145607,128.76332837,,,,1.0,293019.67784246744
CWB379002766,35.11469672,128.7288154,,,,1.0,501847.75848737237
CWB379002781,35.15196251,128.6666996,,,,3.0,501847.75848737254
CWB379002790,35.10001202,128.8009804,,,,1.0,327416.9546048226
CWB379002791,35.10001561,128.8012008,,,,1.0,335591.28950865654
CWB379002792,35.09658943,128.8201612,,,,1.0,457130.02290715266
CWB379002793,35.10492744,128.7424701,,,,1.0,501847.75848737237
CWB379002794,35.10585458,128.75910499,,,,1.0,499769.7771359743
CWB379002799,35.25887602,128.60313221,,,,1.0,501847.75848737237
CWB379002800,35.19813047,128.7143041,,,,1.0,501847.75848737237
CWB379002801,35.19792615,128.7150985,,,,1.0,501847.75848737237
CWB379002802,35.19538528,128.716471,,,,1.0,501847.75848737237
CWB379002803,35.19529289,128.7165975,,,,1.0,501847.75848737237
CWB379002835,35.24309863,128.5017924,,,,1.0,501847.75848737237
CWB379002836,35.24362388,128.50080837,,,,1.0,501847.75848737237
CWB379002837,35.2263555,128.5038479,,,,1.0,501847.75848737237
CWB379002838,35.22550662,128.5040882,,,,1.0,501847.75848737237
CWB379002839,35.12988072,128.70571521,,,,1.0,501847.75848737237
CWB379002840,35.13066931,128.70987014,,,,1.0,501847.75848737237
CWB379002850,35.08617668,128.8176156,,,,1.0,476041.0353908405
CWB379002857,35.08294106,128.7847656,,,,2.0,359816.13997622515
CWB379002858,35.06711193,128.43595735,,,,1.0,388015.7497954084
CWB379002859,35.06719371,128.43590124,,,,1.0,395001.85603708186
CWB379002860,35.24872953,128.5200778,,,,1.0,501847.75848737237
CWB379002861,35.15477057,128.6648337,,,,3.0,501847.75848737254
CWB379002862,35.15516826,128.66473,,,,3.0,501847.75848737254
CWB379002863,35.36775567,128.69610906,,,,1.0,501847.75848737237
CWB379002866,35.11860781,128.4971136,,,,1.0,501847.75848737237
CWB379002867,35.11861242,128.4974822,,,,1.0,501847.75848737237
CWB379002868,35.11765271,128.501035,,,,1.0,501847.75848737237
CWB379002869,35.24635895,128.5860753,,,,4.0,501847.7584873733
CWB379002870,35.24538013,128.5833259,,,,2.0,501847.7584873715
CWB379002872,35.24489316,128.58141274,,,,1.0,501847.75848737237
CWB379002873,35.24521943,128.5830461,,,,2.0,501847.7584873725
CWB379002874,35.24612714,128.585867,,,,4.0,501847.7584873731
CWB379002877,35.11421248,128.445919,,,,1.0,501847.75848737237
CWB379002879,35.1413643,128.6711419,,,,1.0,360240.49691597
CWB379002881,35.13971743,128.67276492,,,,1.0,253934.97592947562
CWB379002882,35.14143881,128.67129428,,,,1.0,350975.88627686154
CWB379002886,35.25143982,128.6679481,,,,1.0,501847.75848737237
CWB379002887,35.2525819,128.6692067,,,,1.0,501847.75848737237
CWB379002888,35.25096392,128.6668093,,,,1.0,501847.75848737237
CWB379002889,35.10617489,128.703768,,,,2.0,391808.63495757675
CWB379002891,35.10058752,128.6967218,,,,1.0,484980.47454155417
CWB379002892,35.10606257,128.7037421,,,,2.0,384091.67017230566
CWB379002898,35.11094897,128.4340025,,,,1.0,501847.75848737237
CWB379002900,35.11087702,128.4338808,,,,1.0,501847.75848737237
CWB379002909,35.17993204,128.64268331,,,,1.0,501847.75848737237
CWB379002910,35.23557924,128.5820776,,,,5.0,501847.75848737196
CWB379002911,35.15664596,128.6772557,,,,2.0,501847.7584873722
CWB379002912,35.32359299,128.6026596,,,,1.0,501847.75848737237
CWB379002913,35.32327123,128.6026229,,,,1.0,501847.75848737237
CWB379002981,35.26127281,128.5089781,,,,1.0,501847.75848737237
CWB379002982,35.26467719,128.50531728,,,,1.0,501847.75848737237
CWB379002983,35.26780744,128.5031832,,,,1.0,501847.75848737237
CWB379002985,35.27043328,128.50064891,,,,1.0,499125.24951902207
CWB379002986,35.26753028,128.5033459,,,,1.0,501847.75848737237
CWB379002987,35.26476838,128.50523106,,,,1.0,501847.75848737237
CWB379002988,35.26131167,128.5087783,,,,1.0,501847.75848737237
CWB379003010,35.15376137,128.5490456,,,,1.0,501847.75848737237
CWB379003011,35.2382155,128.5079469,,,,1.0,501847.75848737237
CWB379003012,35.23846885,128.5084552,,,,1.0,501847.75848737237
CWB379003013,35.30597605,128.6808398,,,,1.0,501847.75848737237
CWB379003014,35.30589847,128.6809739,,,,1.0,501847.75848737237
CWB379003015,35.30915734,128.691649,,,,2.0,484146.1924644786
CWB379003016,35.30916925,128.6919762,,,,2.0,474967.0034117555
CWB379003018,35.09833014,128.5794074,,,,1.0,501847.75848737237
CWB379003019,35.11450082,128.728962,,,,1.0,501847.75848737237
CWB379003022,35.20076799,128.5206412,,,,1.0,501847.75848737237
CWB379003023,35.19868156,128.52402919,,,,1.0,501847.75848737237
CWB379003024,35.33254437,128.7088713,,,,1.0,501847.75848737237
CWB379003055,35.10446315,128.4785482,,,,1.0,501844.4731183581
CWB379003056,35.10456143,128.4786182,,,,1.0,501847.75848737237
CWB379003058,35.34187517,128.6549127,,,,1.0,501847.75848737237
CWB379003062,35.3269533,128.7143079,,,,1.0,473672.220548455
CWB379003063,35.32649774,128.7151965,,,,1.0,431905.57894493523
CWB379003065,35.32256514,128.7225059,,,,1.0,304016.46486947185
CWB379003066,35.32604697,128.719311,,,,1.0,391475.60962089914
CWB379003068,35.12171519,128.4880489,,,,2.0,501847.7584873727
CWB379003069,35.12167442,128.4878464,,,,2.0,501847.7584873725
CWB379003070,35.14875388,128.4456952,,,,1.0,501847.75848737237
CWB379003071,35.14864435,128.4455914,,,,1.0,501847.75848737237
CWB379003072,35.28342162,128.6128209,,,,1.0,501847.75848737237
CWB379003073,35.14809733,128.3843567,,,,1.0,501847.75848737237
CWB379003074,35.14821861,128.3843215,,,,1.0,501847.75848737237
CWB379003075,35.15045073,128.3905756,,,,1.0,501847.75848737237
CWB379003076,35.15050391,128.3903112,,,,1.0,501847.75848737237
CWB379003077,35.13178283,128.4469157,,,,1.0,501847.75848737237
CWB379003078,35.12900319,128.4483618,,,,1.0,501847.75848737237
CWB379003079,35.12192629,128.4520156,,,,2.0,501847.75848737254
CWB379003080,35.12620878,128.4505434,,,,1.0,501847.75848737237
CWB379003081,35.12448052,128.4433059,,,,2.0,501847.7584873723
CWB379003082,35.12443606,128.4432719,,,,2.0,501847.7584873729
CWB379003085,35.10663543,128.4961289,,,,1.0,414029.619180542
CWB379003086,35.10637652,128.4962032,,,,1.0,402905.24115636846
CWB379003088,35.11090243,128.5442753,,,,1.0,445496.78852269007
CWB379003089,35.11082945,128.5441754,,,,1.0,442775.8738187319
CWB379003090,35.34515454,128.74930355,,,,1.0,459706.82026249374
CWB379003094,35.17096732,128.5416989,,,,1.0,501847.75848737237
CWB379003095,35.17048238,128.5411393,,,,1.0,501847.75848737237
CWB379003096,35.17688353,128.53697253,,,,1.0,501847.75848737237
CWB379003097,35.17679152,128.53641099,,,,1.0,501847.75848737237
CWB379003098,35.21011466,128.50939907,,,,1.0,501847.75848737237
CWB379003099,35.20999323,128.50938035,,,,1.0,501847.75848737237
CWB379003100,35.21761222,128.5034909,,,,1.0,501847.75848737237
CWB379003101,35.21527711,128.50519249,,,,1.0,501847.75848737237
CWB379003102,35.29932868,128.6697941,,,,1.0,501847.75848737237
CWB379003103,35.29943849,128.6698328,,,,1.0,501847.75848737237
CWB379003104,35.33230974,128.7075872,,,,1.0,501847.75848737237
CWB379003105,35.33240453,128.7076453,,,,1.0,501847.75848737237
CWB379003106,35.34600761,128.727419,,,,1.0,501847.75848737237
CWB379003107,35.34611053,128.7274604,,,,1.0,501847.75848737237
CWB379003108,35.33863166,128.7259923,,,,1.0,501847.75848737237
CWB379003109,35.33886435,128.7257555,,,,1.0,501847.75848737237
CWB379003110,35.33611285,128.7264512,,,,1.0,501847.75848737237
CWB379003111,35.33587367,128.7265458,,,,1.0,501847.75848737237
CWB379003112,35.36764786,128.6914823,,,,1.0,501847.75848737237
CWB379003113,35.3026771,128.67292,,,,1.0,501847.75848737237
CWB379003114,35.30256926,128.672971,,,,1.0,501847.75848737237
CWB379003115,35.27884494,128.6842173,,,,1.0,501847.75848737237
CWB379003116,35.35754741,128.7129139,,,,1.0,501847.75848737237
CWB379003117,35.36715568,128.69984547,,,,1.0,501847.75848737237
CWB379003118,35.36643926,128.6804893,,,,1.0,501847.75848737237
CWB379003119,35.36609035,128.6778344,,,,1.0,501847.75848737237
CWB379003121,35.35844965,128.5878745,,,,1.0,501847.75848737237
CWB379003122,35.35835988,128.5876874,,,,1.0,501847.75848737237
CWB379003123,35.36107065,128.5747633,,,,1.0,410390.01425431407
CWB379003124,35.36091805,128.5748677,,,,1.0,422673.18641025736
CWB379003125,35.29515177,128.5957601,,,,1.0,501847.75848737237
CWB379003126,35.29831782,128.59377713,,,,1.0,501847.75848737237
CWB379003127,35.31643282,128.5966368,,,,1.0,501847.75848737237
CWB379003128,35.31651356,128.5966153,,,,1.0,501847.75848737237
CWB379003129,35.32889005,128.5894116,,,,1.0,501847.75848737237
CWB379003130,35.33046039,128.60021456,,,,1.0,501847.75848737237
CWB379003131,35.3027572,128.6245216,,,,1.0,501847.75848737237
CWB379003132,35.30286779,128.6246202,,,,1.0,501847.75848737237
CWB379003133,35.30248347,128.6204405,,,,1.0,501847.75848737237
CWB379003134,35.30258261,128.6205108,,,,1.0,501847.75848737237
CWB379003135,35.29822726,128.60979754,,,,1.0,501847.75848737237
CWB379003136,35.29812096,128.60982841,,,,1.0,501847.75848737237
CWB379003137,35.35357783,128.6116525,,,,1.0,501847.75848737237
CWB379003138,35.35341769,128.6115508,,,,1.0,501847.75848737237
CWB379003139,35.28660414,128.6140812,,,,1.0,501847.75848737237
CWB379003140,35.37570752,128.59087436,,,,1.0,501847.75848737237
CWB379003141,35.31770367,128.60378411,,,,1.0,501847.75848737237
CWB379003142,35.36709605,128.6740781,,,,2.0,501847.75848737295
CWB379003143,35.36642842,128.6718087,,,,2.0,501847.75848737184
CWB379003144,35.3688284,128.667054,,,,2.0,501847.7584873721
CWB379003145,35.37033745,128.66126022,,,,1.0,501847.75848737237
CWB379003146,35.35379865,128.6829137,,,,2.0,501847.7584873735
CWB379003147,35.353786,128.6826713,,,,2.0,501847.7584873724
CWB379003148,35.35535874,128.6862284,,,,2.0,501847.7584873722
CWB379003149,35.35536333,128.686121,,,,2.0,501847.7584873721
CWB379003150,35.30440965,128.71959535,,,,,
CWB379003151,35.3011471,128.750424,,,,,
CWB379003152,35.30008107,128.75367249,,,,,
